id,setor,tombo,descricao,
96WxbgyUp6,110409,6527,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
96hvBOj5CQ,111126,12226,MESA DE TRABALHO RETA FORTILINE 80X60,
96m0JIX7VU,110409,297546,BANCADA DE MADEIRA REVESTIDA DE FORMICA,
96qAAioLok,1117,9619,CARTEIRA ESCOLAR PARA DESTRO,
974wHmAebw,110409,209385,AGITADOR MAGNETICO,
97PeEThrN8,110409,344602,MESA REUNIAO,
97RSrHCzmi,110409,248090,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
97aol8KE8g,1115,2323,CADEIRA FIXA AZUL ROYAL,
97iDan0cp4,110409,319224,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
97n2wwzLdo,110409,18653,VENTILADOR DE PAREDE 200W.,
97zsJSyPO3,1164,6317,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
98C3V2Trh0,110409,209009,MOCHO ODONTOLOGICO,
98EUDjyjyw,110409,208654,CARTEIRA ESCOLAR UNIVERSITARIA DE,
98F33ftZvj,1164,1417,CADEIRA COMUM,
98HYXAeH5a,1164,12191,MESA DE TRABALHO RETA FORTILINE 80X60,
98HoNlyPvx,110406,395,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
98NHRZkTNP,110409,4096,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
98OJiVPEIG,1164,17934,QUADRO BRANCO 200X120CM,
98SEfL6WAu,1114,9975,TABLET WORKTAB Q10,
98XCHwFqpf,1107,6091,ARMÁRIO ALTO EM MDF COM 2 PORTAS DE CORRER,
98ZEaJlhOn,110409,209221,BANCADA DE MADEIRA,
98aFtb6ZWn,110409,335318,QUADRO BRANCO MAGNETIZADO,
98axIMsFJW,1117,9631,CARTEIRA ESCOLAR PARA DESTRO,
995uBqoVUs,1115,4378,CADEIRA ESCRITÓRIO PRETA,
99HP2VolSo,1116,11167,POLTRONA FIXA,
99IpayBbc5,1117,9870,ARMÁRIO VESTIÁRIO 4 PORTAS,
99IppEZj1x,110409,222762,VENTILADOR DE PAREDE,
99R4ZwlVNE,110409,239379,BANCO INDIVIDUAL DE MADEIRA COM ASSENTO,
99SBu2nTzl,112201,11012,POLTRONA FIXA,
99zIhbTXVv,110409,279619,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
9A1hsxg3tH,110409,319367,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
9ACkRU7qZl,110409,287085,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
9ADj460h0a,111104,1311,MONITOR (TV) PROFISSIONAL,
9AJe5flQAi,1103,582,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
9AMBGakN1O,110409,208851,AUTOCLAVE VERTICAL,
9AR4OAANhI,110409,260286,MODULO ISOLADOR,
9Adm7b8drB,111614,14071,EXTENSÔMETRO ANALOGICO,
9Aom2so6zA,110409,208447,CARTEIRA ESCOLAR UNIVERSITARIA DE,
9Avp4aSuDl,1114,18322,PROJETOR ACER X1223HP 4,
9B0Rz4OwC4,112402,1223,PEDESTAL ARTICULADO PARA ESTÚDIO DE RÁDIO,
9B6LFjTu4n,110409,238034,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
9BALMD3Hao,1113,15848,CADEIRA FIXA ASSENTO E ENCOSTO EM,
9BHgl310Uu,111915,3635,MESA RETA MED 1000 X 750 X 740MM,
9BJGA8yrZz,110103,4022,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
9BLh6BAmP4,112202,383,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
9BZXY1q1qP,1114,11547,PROJETOR MULTIMÍDIA EPSON POWER LITE X36,
9Bg3QFdiwu,110409,244728,APARELHO TELEFONICO,
9C0QQJWPWF,1164,9371,CARTEIRA ESCOLAR PARA DESTRO,
9C5Ez5ptYA,1114,10991,ESTANTE PARA BIOTÉRIO,
9C9KwatPPx,1109,9849,ARMÁRIO VESTIÁRIO 4 PORTAS,
9CBbXPu1Hv,1110,13084,CAIXA ACÚSTICA PSW 212,
9CCyXUykWK,1164,2762,CARTEIRA ESCOLAR PARA DESTRO,
9CKlnHOuOi,110409,239539,MESA DE MADEIRA COM 02 GAVETAS,
9CLVHNgAXi,1114,17490,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
9CcLIn4MAd,110427,1910,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
9CiMEGp3sP,110409,298401,AIR SPLI DE 24.000 BTUS,
9CziuyN24E,1113,258655,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
9DDrsFzIqe,112303,14237,CADEIRA FIXA EMPILHÁVEL,
9DNZnpND4o,110409,333657,BANCO INDIVIDUAL COM ASSENTO ESTOFADO,
9DNo0Lxqor,111607,18169,QUADRO BRANCO 200X120CM,
9DRI6vYVKx,112205,3798,BIBLIOCANTO. CONFECÇÃO EM AÇO,
9DSi3Am7id,1117,1070,ESCADA EM ALUMÍNIO COM 6 DEGRAUS,
9DXkGwN6Rj,112203,6782,IMPRESSORA BEMATECH 4200 NÃO FISCAL,
9Dcyt0xq3W,110409,222952,CADEIRA PARA AUDITORIO COM ASSENTO E ENCOSTO,
9DeywYPqVG,1110,10792,CRONOMETRO DIGITAL 10 MEMORIAS,
9DezdkiLBE,1110,10576,APARELHO TELEFONICO IP SIP T21,
9DfSE3K9a6,110409,15003,CADEIRA FIXA EMPILHÁVEL,
9DqEzDF3Ba,111604,6447,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
9E0JkLjTQo,1163,6676,CADEIRA GIRATÓRIA COM BRAÇOS MARTIFLEX,
9EAVDL1WQM,110409,237385,ESTANTE DE ACO ABERTA COM PRATELEIRAS,
9EIdfKQd40,116301,2525,CADEIRA FIXA AZUL ROYAL,
9EKCpn6669,1116,11010,POLTRONA FIXA,
9ETZKDRvpi,110409,13048,PATCH PANEL 24 PORTAS CAT.6,
9EVCO3oeWC,1124,4133,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
9El4g382Ap,110409,343790,MESA PARA ESTODO,
9F4ZqGCd2Z,1114,17556,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
9F5yZ7uabP,110302,18272,PONTO DE ACESSO PADRÃO SEM FIO OUTDOOR,
9FHxBCQuq9,1114,17346,CADEIRA FIXA POLIPROPILENO EMPILHAVEL AZUL,
9FRiPLT3lS,1114,13516,SIMULADOR DE INTUBAÇÃO NEONATAL,
9FUlkkNQO6,110102,1961,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
9FdtmuGj7G,110301,10644,APARELHO TELEFONICO IP SIP T21,
9FjQmsPhQX,110409,12528,SOFÁ DE UM LUGAR COROLA VINHO,
9FlMuqyKPh,110409,72726,ARMARIO DE MADEIRA COM PORTAS DE ABRIR,
9FmY9Yl88u,1184,13930,COMPUTADOR DELL OPTIPLEX TIPO I -,
9FrJeeYHtw,110409,16875,BANQUETA GIRATORIA COM ASSENTO ESTOFADO,
9G9mgMkui9,110409,330785,MICROCOMPUTADOR,
9GZ7CI0QZK,110409,237363,ARMARIO DE MADEIRA COM PORTAS DE ABRIR,
9GeJ0DBC7l,1110,1177,DI DIRECT BOX,
9GvmPzvE9g,112303,14632,CADEIRA FIXA EMPILHÁVEL,
9Gz5lK9flT,112303,14461,CADEIRA FIXA EMPILHÁVEL,
9HGe5XpXuN,1113,15748,CADEIRA FIXA ASSENTO E ENCOSTO EM,
9HS0pBvBWX,116328,4376,CADEIRA ESCRITÓRIO PRETA,
9HgOUC8Gl3,110409,209301,LUMINARIA,
9HivFW9gFi,110409,6975,CADEIRA EXECUTIVA GIRATÓRIA SEM BRAÇOS PARA,
9HpVko0lJV,110409,17907,QUADRO BRANCO 200X120CM,
9HsGaNlVT3,1110,2470,CADEIRA FIXA AZUL ROYAL,
9HsoTasXsz,1110,13130,FLAUTA DOCE SOPRANO YAMAHA,
9HxrE2rDir,111126,7069,CADEIRA EXECUTIVA GIRATÓRIA COM BRAÇOS,
9I1DyrCQHY,110409,6641,CADEIRA GIRATÓRIA COM BRAÇOS MARTIFLEX,
9ICgrxcOE6,1123,7982,GAVETEIRO FIXO 2 GAVETAS,
9IR0saE5sJ,1115,13006,ESTANTE METÁLICA ABERTA,
9IvAUhXnSy,111604,285495,MICROCOMPUTADOR,
9J5WWIJNkx,1164,2703,CARTEIRA ESCOLAR PARA CANHOTO,
9JZmUMWGLm,1164,1381,CADEIRA COMUM,
9JgzOrhA0l,112205,3522,MESA DE REUNIÃO REDONDA MED 1200 X730MM,
9JrchL2nAO,110409,9893,ESTANTE INDUSTRIAL (ARMÁRIO ESTANTE),
9K0DCBgV7v,1164,9102,CARTEIRA ESCOLAR PARA DESTRO,
9K7nLf4Kuf,1116,258674,ILHA ESTAÇÃO DE TRABALHO EM MADEIRA,
9KSKJvCQgd,110409,222951,CADEIRA PARA AUDITORIO COM ASSENTO E ENCOSTO,
9KbcKOLYpf,1109,13482,MICROFONE S/FIO DUPLO UH 02MM,
9Kbg8xCRmG,1123,13876,VENTILADOR OSC PAREDE 60CM,
9KhNx9hLqe,110409,12301,[UFCA] RACK DE PAREDE PADRAO 19 POLEGADAS 12,
9KrvOxpc0E,111705,15298,BANQUETA FIXA ALTA,
9KwJn6xk7J,110409,304174,PLAINA,
9L2lUNkJvn,110409,238959,APARELHO ESTEREOSCOPIO DE ESPELHO,
9L9jlRJKGn,112205,11343,POLTRONA FIXA,
9LFtC2X54d,110302,11799,INTERFACE PARA FIBRA ÓTICA TIPO 10GBASE-SR,
9LNSVyihxE,1114,17454,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
9LakLksBnz,1114,13503,CABEÇA DE INTUBAÇÃO ADULTO COM DISPOSITIVO,
9LjI4FXGvf,110409,208998,MOCHO ODONTOLOGICO,
9LkfpMNiQV,110409,257491,CARTEIRA ESCOLAR UNIVERSITARIA DE,
9MOS4wQCQL,110409,326300,AIR SPLIT DE 36.000 BTUS,
9MuGr973Fl,110409,259536,APARELHO TELEFONICO,
9N3gkY9u2L,1164,3350,CARTEIRA ESCOLAR PARA DESTRO,
9N71yr9hFU,112303,14783,CADEIRA FIXA EMPILHÁVEL,
9NQRsww1UN,1164,4698,COMPUTADOR DELL OPTIPLEX 5050 SFF,
9NXdykUqoc,1113,16083,SSD INTERNO 240GB,
9O2ay3hIiW,110409,7286,QUADRO BRANCO 2,
9OAspo9Di1,111103,13311,BANQUETA ALTA MADEIRA,
9OBd4B8i3s,110409,248035,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
9ORJSSoLqU,112205,8790,FONE DE OUVIDO AKG K92,
9Oeqc4pLsX,110409,821416,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
9Ovsr9Iovi,111103,6962,LIXADEIRA MANUAL ELÉTRICA INDUSTRIAL,
9PHjAZSDgB,110409,300373,REOMETRO,
9PP2qHOXik,111304,15589,NOTEBOOK POSITIVO MASTER N6340,
9PWapLOnUK,1114,17267,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
9PzMkAJIEP,110409,343773,MESA PARA ESTODO,
9Q75YjZB69,1164,10093,POLTRONA PARA AUDITORIO,
9QUadYWAeX,110409,209146,MICROTOMO,
9Qa6kazaCQ,1110,11312,POLTRONA FIXA,
9QuBtFYpii,110409,300038,BANCO INDIVIDUAL DE MADEIRA,
9R6AyLhyYi,1110,778,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
9R7TLhzPJD,1114,9783,ARMÁRIO VESTIÁRIO 4 PORTAS,
9RGDY4PQ6I,1114,17409,CADEIRA FIXA POLIPROPILENO EMPILHAVEL AZUL,
9RH1LIkbwy,110409,13049,PATCH PANEL 24 PORTAS CAT.6,
9ROojywS4Y,1113,354,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
9RPLvVmMhb,110409,330780,MICROCOMPUTADOR,
9RZ8Lnh9pH,110409,333563,BANCO INDIVIDUAL COM ASSENTO ESTOFADO,
9Rcx1zAyTy,110409,238661,VIDEO PROJETOR PARA MICROCOMPUTADOR,
9S5qidx2dZ,111616,9775,ARMÁRIO VESTIÁRIO 4 PORTAS,
9SLC2iN99D,1116,13903,VENTILADOR OSC PAREDE 60CM,
9SdIE71qA8,116313,10554,APARELHO TELEFONICO IP SIP T21,
9TFBgPLjy2,110409,238038,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
9TJErDyFPh,110302,11792,INTERFACE PARA FIBRA ÓTICA TIPO 10GBASE-LR,
9TSFycTrJN,111302,239608,DATA SHOW - PROJETOR DE MULTIMIDIA,
9TaaDXhIdm,1117,12809,POLTRONA GIRATORIA PARA ESCRITORIO ESPALDAR,
9TkDaV7fwX,1114,17265,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
9TmTyoVWR7,112303,14691,CADEIRA FIXA EMPILHÁVEL,
9TnnGAVHJc,1115,8277,MESA RETA 800X600755,
9UcEvZmmef,1164,10162,POLTRONA PARA AUDITORIO,
9Ugv5TsW2g,110409,278,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
9V0NCX1Zsh,1103,539,REDE DE INFORMÁTICA MÓDULO POWER INJETOR,
9V2AYyomQP,110302,11736,INTERFACE PARA EMPILHAMENTO 3 M,
9V4JWUxwDa,112303,14304,CADEIRA FIXA EMPILHÁVEL,
9VDkmPedj1,111613,16986,BANQUETA GIRATORIA COM ASSENTO ESTOFADO,
9VVnK1Godj,110409,240346,SPLIT DE 7.500 BTUS,
9VnkiAKbB1,110409,279532,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
9Vug2KWBZK,1114,16718,ESTAÇÃO DE TRABALHO - AVL,
9W7atsiksq,1164,1824,CADEIRA COMUM,
9WAYkXOVYg,1114,16645,ARMARIO MADEIRA - AVL,
9WXzj4c0KC,110409,257324,CARTEIRA ESCOLAR UNIVERSITARIA DE,
9Whjskrh1H,1109,328,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
9XCJUq0A6Z,110409,288614,FONTE DE ALIMENTACAO SIMETRICA,
9XKwAldBlt,1116,13896,VENTILADOR OSC PAREDE 60CM,
9XS8RVkQlk,110409,821697,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
9XpHTHwRyp,116313,12052,APARELHO DE AR CONDICIONADO TIPO SPLIT,
9Y1CGkYPrH,110302,18255,PONTO DE ACESSO PADRÃO SEM FIO ALTA,
9Y1qZvJleY,1114,16301,OFTALMOSCÓPIO MD,
9YCZAAdR5G,110409,345373,MICROCOMPUTADOR,
9YTdSdozUm,116339,1998,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
9Yv2NuzwlR,112203,10508,APARELHO TELEFONICO IP SIP T21,
9ZCIm7b9Ng,110409,208456,MESA DE POLIPROPILENO EM FORMA TRAPEZOIDAL E,
9ZCgL0EJuk,1110,11573,PROJETOR MULTIMÍDIA EPSON POWER LITE X36,
9ZRcHcCNQa,110409,295198,PAQUIMETRO,
9ZV2xVlrCl,1164,1678,CADEIRA COMUM,
9ZtfGWRQyg,111612,13203,BANQUETA ALTA MADEIRA,
9a3B21WKBu,1164,4703,COMPUTADOR DELL OPTIPLEX 5050 SFF,
9aRQZyOLuq,1115,11815,SWITCH CAMADA 3 - 24 PORTAS GIGABIT ETHERNET +,
9ajVY81sYz,1104,3453,ARMÁRIO ALTO MISTO MED. 900X500X1600MM,
9atzxvLlL4,110409,208413,MESA PARA IMPRESSORA,
9bAkj4lADn,110409,319332,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
9bJN7Dx5ID,1120,3899,MESAS RETAS,
9bXKuOJnro,1117,12732,POLTRONA GIRATORIA PARA ESCRITORIO ESPALDAR,
9befqcVPEW,110409,821611,CADEIRA FIXA COM ASSENTO E ENCOSTO EM,
9bjfZcbdaR,110409,18496,EXTINTOR PQS ABC 6KG,
9busQdiVMD,110302,18280,PONTO DE ACESSO PADRÃO SEM FIO OUTDOOR,
9cAK8PhqiR,110409,304171,PLAINA,
9cGGmDxjwg,110409,4268,ESTANTE INDUSTRIAL (ARMÁRIO ESTANTE),
9cWJcw9BrX,1123,13843,VENTILADOR OSC PAREDE 60CM,
9cditgLcCs,110409,6640,CADEIRA GIRATÓRIA COM BRAÇOS MARTIFLEX,
9dF5opfOsD,116301,2251,CADEIRA SECRETARIA OPERACIONAL SEM BRAÇOS,
9dKz4jV6mR,110409,319328,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
9dlnUYP81v,110409,222678,AMPLIFICADOR DE SOM,
9dtQVcPNoI,1116,11068,POLTRONA FIXA,
9dyBDjpwEr,1110,8805,ARMÁRIO ALTO SEMIABERTO 800X500X1600,
9e4yqP322I,110409,257420,CARTEIRA ESCOLAR UNIVERSITARIA DE,
9eAbKYHEWL,111611,288245,MICROCOMPUTADOR,
9eGyCDioeF,1103,632,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
9eWCLqMlaz,111103,13386,BANQUETA ALTA MADEIRA,
9eubTLm7TD,1116,8927,TRIPÉ PARA EXTENSÔMETRO,
9evoqytBHS,110409,9945,LICENÇA SOFTWARE ZD RUCKUS,
9f8Nko3JVj,1117,3489,MESA DE REUNIÃO REDONDA MED 1200 X730MM,
9fIueVDlh5,1115,15887,MICROCOMPUTADOR DELL OPTIPLEX 3080 I3,
9fKB9LjuH1,111904,142,LUMINÁRIA EMERGÊNCIA 30 LEDS AUTON. 6 HORAS,
9fNJ0CQ14H,1184,8544,MESA RETANGULAR 1000X600X750MM,
9fcM8apWuy,116339,8403,ARMÁRIO BAIXO 800X600X750 MM,
9fijAucfaq,110409,286145,SISTEMA IMPEDANCE ANALYSER,
9fn4DUWMIJ,1115,9815,ARMÁRIO VESTIÁRIO 2 PORTAS,
9g3B3cP0y8,116341,3236,CARTEIRA ESCOLAR PARA DESTRO,
9g4iwfMkjG,110409,208963,CARTEIRA ESCOLAR UNIVERSITARIA DE,
9g6Dak4N9v,1184,16553,AR CONDICIONADO AR SPLIT INERTER NEO TOP 9000,
9gEdNbmvMX,110409,236750,APARELHO TELEFONICO,
9gfMQO9kW5,110427,290,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
9gm5XszXAr,110409,209083,VENTILADOR DE TETO,
9goywrAfGq,1114,17427,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
9gpE44i5Yt,1116,13331,BANQUETA ALTA MADEIRA,
9gq4VGAlQI,112303,7263,VENTILADOR DE TETO,
9gqHHScayS,1164,129,EXTINTOR DE INCÊNDIO PQS,
9h3TSvqcYw,1116,5763,ARMÁRIO ALTO EM MDF COM 2 PORTAS DE CORRER,
9hHrOsC1qx,112202,13953,COMPUTADOR DELL OPTIPLEX TIPO I -,
9hT4CRWlsk,110303,2079,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
9hyifDYWm3,1184,16002,CADEIRA FIXA EM POLIPROPILENO SEM BRAÇOS,
9i0YxxsWl7,1113,8329,ARMÁRIO ALTO 800X500X1600 MM,
9i3hKgHQdK,1117,9688,CARTEIRA ESCOLAR PARA DESTRO,
9iC9L0rBTB,1164,9368,CARTEIRA ESCOLAR PARA DESTRO,
9iH2jgQfkt,1117,396,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
9iM6grMDKD,1114,9973,TABLET WORKTAB Q10,
9iWiaUmtdi,1115,26,DESSECADOR A VÁCUO,
9iX0cora8g,112303,14105,MESA REFEITÓRIO 6 LUGARES,
9iayAg5UGd,1164,9430,CARTEIRA ESCOLAR PARA DESTRO,
9idSANeMc0,1114,16268,ESFIGMOMANÔMETRO AJUSTE DIGITAL,
9ihXKqDRVU,110409,237940,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
9j5NRVDRYh,110409,6360,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
9jBWs2wZhf,110302,604,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
9jFSMaV8Q7,110409,821462,CADEIRA PARA AUDITORIO COM ASSENTO E ENCOSTO,
9jMTN90XRW,110409,247974,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
9jMxah9WH2,1117,1539,CADEIRA COMUM,
9jXovgVcWa,110409,242508,ESTABILIZADOR DE TENSAO,
9jcX1fB20f,1120,3900,MESAS RETAS,
9jkUyTt3tc,1184,2708,CARTEIRA ESCOLAR PARA CANHOTO,
9jmYIfwL8O,1110,821447,MESA DE MADEIRA SEM GAVETA,
9kZjDUOz18,110409,208750,CADEIRA COM ASSENTO E ENCOSTO EM,
9keMWXGoLv,110302,11749,INTERFACE PARA FIBRA ÓTICA TIPO 1000BASE-LX,
9ktVDZ8Tke,110123,13722,WALKIE TALKIE MOTOROLA T100BR,
9kwO2PQ0n8,110102,5687,ARMÁRIO ALTO EM MDF COM 2 PORTAS DE CORRER,
9l3CtOLQgK,1117,8271,MESA RETA 800X600755,
9l7Dqep0uC,110409,330806,MICROCOMPUTADOR,
9lBb1XCkmY,111103,13440,MANEQUIM DE ALFAIATARIA FEMININO TAM 50 PLUS,
9lHS5EOPKP,110409,309665,AIR SPLIT DE 18.000 BTUS,
9lf35LVptw,1115,4543,APARELHO DE AR CONDICIONADO SPLIT HI-WALL,
9ltQrTKns3,1116,16877,BANQUETA GIRATORIA COM ASSENTO ESTOFADO,
9m2o7PRVxm,110409,222679,DVD DIGITAL PLAYER SD-4034,
9mAFn7VEes,110409,300350,REOMETRO,
9mCIicpxaH,1115,13684,BLOTTER SEMI SECO 20 X 20 CM,
9mUFJpdPRe,110409,821311,CARTEIRA ESCOLAR COM ASSENTO E ENCOSTO,
9mgJpysH9c,1164,9084,CARTEIRA ESCOLAR PARA DESTRO,
9n5QYlJjwn,111702,18455,PROJETOR ACER X1223HP 4,
9nJ3r3MeYz,1113,15551,MICROCOMPUTADOR DELL OPTIPLEX 3080,
9nP8WkywRs,1114,13662,CUBA USO HOSPITALAR MATERIAL AÇO INOX,
9nPgy2Rr6D,112303,14493,CADEIRA FIXA EMPILHÁVEL,
9oCP4VSUF0,1103,527,REDE DE INFORMÁTICA MÓDULO POWER INJETOR,
9oFPEtPo5b,1110,774,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
9oMnLI9cFZ,1115,13320,BANQUETA ALTA MADEIRA,
9oQCM6e3o1,110409,236513,ARMARIO DE ACO,
9oU3hccCqy,111903,2117,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
9oWzBpN2WJ,111904,4082,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
9oXT9IPwxD,110409,208866,CARTEIRA ESCOLAR UNIVERSITARIA DE,
9oYMzzl4kg,1113,6666,CADEIRA GIRATÓRIA COM BRAÇOS MARTIFLEX,
9oij6ZkzYY,1164,257486,CARTEIRA ESCOLAR UNIVERSITARIA DE,
9ovuEXYMHB,1116,18175,QUADRO BRANCO 200X120CM,
9pSDkZZtAW,1164,9201,CARTEIRA ESCOLAR PARA DESTRO,
9pcTH879Ik,110409,13460,DIO 24 FIBRAS LC 1U,
9ph0Uuna7x,1164,2489,CADEIRA FIXA AZUL ROYAL,
9pwNt1Uzk0,112303,14270,CADEIRA FIXA EMPILHÁVEL,
9pxUH4QOK8,1120,1044,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
9q7CvCwMXb,1116,5759,ARMÁRIO ALTO EM MDF COM 2 PORTAS DE CORRER,
9rKgnd3ejn,1116,14921,CADEIRA FIXA EMPILHÁVEL,
9rM0BLG9Dv,1164,10254,POLTRONA PARA AUDITORIO,
9rb4lkuNJG,110409,319398,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
9s4W17HhbF,1117,8126,GAVETEIRO VOLANTE 3 GAVETAS,
9sCNE1reSO,1164,6285,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
9sFT7njNCs,1117,3274,CARTEIRA ESCOLAR PARA DESTRO,
9sOliS4uaX,110409,341741,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
9sOzRq51zh,111614,16965,BANQUETA GIRATORIA COM ASSENTO ESTOFADO,
9sYX1TVMOQ,111106,1161,ESCALETA COM 37 TECLAS,
9sa772UFT4,1114,17342,CADEIRA FIXA POLIPROPILENO EMPILHAVEL AZUL,
9shu4lcN0S,1117,10703,APARELHO TELEFONICO IP SIP T21,
9sxDJkkAvk,1114,10348,TELA DE PROJEÇÃO. TELA DE PROJEÇÃO RETRÁTIL DE,
9t5XvkJHZw,110409,319447,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
9tCOpp26Iu,1113,13841,VENTILADOR OSC PAREDE 60CM,
9tHmcVKXRo,111102,11373,POLTRONA FIXA,
9tOyoQZkl1,110409,308006,PENDULO DE COLISAO,
9tVYh3BNKT,110409,225238,QUADRO BRANCO MAGNETIZADO,
9thiOD3eCZ,111616,4186,FLANELÓGRAFO. MEDINDO 1,
9tnqraBqCS,1164,1703,CADEIRA COMUM,
9ts8RBFLxE,110409,209211,CAPELA DE FLUXO LAMINAR,
9tuDhA6xqt,110409,2568,CADEIRA FIXA AZUL ROYAL,
9tuv8bdQXR,1164,9021,CARTEIRA ESCOLAR PARA CANHOTO,
9u2B2adcvK,116301,309,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
9uFwUTSiru,110406,6735,APARELHO DE AR CONDICIONADO SPLIT PISO-TETO,
9uLdmndGqv,111106,13086,CONTRABAIXO ACÚSTICO,
9uR85tXycx,110409,298226,* CODIGO NAO USADO *,
9uSL0HOEJi,1116,239180,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
9uXleQkkLS,1113,8091,ARMÁRIO ALTO 800X500X1600 MM,
9ue4wAqsTK,111604,7362,COMPUTADOR DELL OPTIPLEX 7060,
9ufa3gqfk7,1164,6088,MESA PARA COMPUTADOR CINZA COM SUPORTE,
9ujnABAOmZ,112303,14199,CADEIRA FIXA EMPILHÁVEL,
9vf2OtrX2G,110406,1932,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
9vjAnonTc7,1164,6398,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
9vngrKdJjf,110302,11856,SWITCH DE REDE CAMADA 2 - 24 PORTAS GIGABIT,
9vqvVFvYE6,1115,6911,QUADRO BRANCO 3,
9w6martSLs,1115,14067,MICROONDAS MIDEA 31LTS,
9wKjApPPOG,1110,3574,MESA PARA IMPRESSORA 800X600X730MM,
9wQ1Xh8chR,110409,291016,ARMARIO DE ACO,
9x2qXj5Uh5,1184,18630,CADEIRA DE RODAS DELLAMED,
9x4tRjwXyQ,110409,326565,NOTEBOOK,
9xFO9sfxZB,110409,7747,APARELHO CONDICIONADOR DE AR PISO/TETO ELGIN,
9xeJX44HCj,1114,3037,CARTEIRA ESCOLAR PARA DESTRO,
9xmQCvgiIY,111104,1322,MICROFONE SEM FIO COM RECEPTOR,
9xoWwU8Bj9,110409,239381,BANCO INDIVIDUAL DE MADEIRA COM ASSENTO,
9xqK6UlP7g,111705,15279,BANQUETA FIXA ALTA,
9xvXVylfiT,111604,258717,MESA RETANGULAR DE MADEIRA PARA REUNIAO,
9y2v17ivhG,111106,258654,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
9yQz3ymhWS,110409,319272,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
9ylGARhvbw,1117,8261,MESA RETA 800X600755,
9ytR25ypsk,1164,17702,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
